"","area_code","power_market","load_center","transient_grid_flag","grid_no","proposed_grid_no","province","division","district","area","sub_area","area_type","year","consumer_type","name_of_area","name_of_sub_area","domestic","commercial","public_light","small_industry","public_tube_well","bulk","bulk_demand","medium_large_industry","medium_large_industry_demand","domestic_load_factor","commercial_load_factor","small_industry_load_factor","public_tube_well_load_factor","small_industry_coincidence_factor","public_tube_well_coincidence_factor","total_energy"
"496",3,1,2,0,475,0,3,3,1,2,13,1,0,3,"Faisalabad","AGRI UNIVERSITY",212250714,44822290,892555,69716568,46597,6771293,3155,134069506,26093,45,45,30,30,30,30,468569523
"497",3,1,2,0,475,0,3,3,1,2,13,1,1,3,"Faisalabad","AGRI UNIVERSITY",12138732,32161,0,49056,0,0,0,883008,288,45,45,30,30,30,30,13102957
"498",3,1,2,0,475,0,3,3,1,2,13,1,2,3,"Faisalabad","AGRI UNIVERSITY",12138732,64322,0,49056,0,0,0,883008,288,45,45,30,30,30,30,13135118
"499",3,1,2,0,475,0,3,3,1,2,13,1,3,3,"Faisalabad","AGRI UNIVERSITY",12138732,179500,0,49056,0,0,0,1147910,374,45,45,30,30,30,30,13515198
"500",3,1,2,0,475,0,3,3,1,2,13,1,4,3,"Faisalabad","AGRI UNIVERSITY",12138732,155566,0,49056,0,0,0,1147910,374,45,45,30,30,30,30,13491264
"501",3,1,2,0,475,0,3,3,1,2,13,1,5,3,"Faisalabad","AGRI UNIVERSITY",12138732,155566,0,49056,0,0,0,1147910,374,45,45,30,30,30,30,13491264
"502",3,1,2,0,475,0,3,3,1,2,13,1,6,3,"Faisalabad","AGRI UNIVERSITY",12138732,199641,0,49056,0,0,0,1147910,374,45,45,30,30,30,30,13535339
"503",3,1,2,0,475,0,3,3,1,2,13,1,7,3,"Faisalabad","AGRI UNIVERSITY",12138732,177169,0,49056,0,0,0,1147910,374,45,45,30,30,30,30,13512867
"504",3,1,2,0,475,0,3,3,1,2,13,1,8,3,"Faisalabad","AGRI UNIVERSITY",12138732,345479,0,49056,0,0,0,1492284,486,45,45,30,30,30,30,14025551
"505",3,1,2,0,475,0,3,3,1,2,13,1,9,3,"Faisalabad","AGRI UNIVERSITY",12138732,345479,0,49056,0,0,0,1492284,486,45,45,30,30,30,30,14025551
"506",3,1,2,0,475,0,3,3,1,2,13,1,10,3,"Faisalabad","AGRI UNIVERSITY",12138732,345479,0,49056,0,0,0,1492284,486,45,45,30,30,30,30,14025551
"507",3,1,9,0,523,0,3,8,1,6,7,3,0,3,"Sargodha","S.PUR NOON",33944416,2514948,0,735857,4949579,76389,18,4673459,1524,47,43,40,44,30,30,46894648
"508",3,1,9,0,523,0,3,8,1,6,7,3,1,3,"Sargodha","S.PUR NOON",3090528,1533,0,0,88301,0,0,50589,16,47,43,40,44,30,30,3230951
"509",3,1,9,0,523,0,3,8,1,6,7,3,2,3,"Sargodha","S.PUR NOON",3090528,3066,0,0,88301,0,0,50589,16,47,43,40,44,30,30,3232484
"510",3,1,9,0,523,0,3,8,1,6,7,3,3,3,"Sargodha","S.PUR NOON",3090528,6745,0,0,114791,0,0,65766,21,47,43,40,44,30,30,3277830
"511",3,1,9,0,523,0,3,8,1,6,7,3,4,3,"Sargodha","S.PUR NOON",3090528,5846,0,0,114791,0,0,65766,21,47,43,40,44,30,30,3276931
"512",3,1,9,0,523,0,3,8,1,6,7,3,5,3,"Sargodha","S.PUR NOON",3090528,5846,0,0,114791,0,0,65766,21,47,43,40,44,30,30,3276931
"513",3,1,9,0,523,0,3,8,1,6,7,3,6,3,"Sargodha","S.PUR NOON",3090528,6377,0,0,114791,0,0,65766,21,47,43,40,44,30,30,3277462
"514",3,1,9,0,523,0,3,8,1,6,7,3,7,3,"Sargodha","S.PUR NOON",3090528,6377,0,0,114791,0,0,65766,21,47,43,40,44,30,30,3277462
"515",3,1,9,0,523,0,3,8,1,6,7,3,8,3,"Sargodha","S.PUR NOON",3090528,12436,0,0,114791,0,0,85495,27,47,43,40,44,30,30,3303250
"516",3,1,9,0,523,0,3,8,1,6,7,3,9,3,"Sargodha","S.PUR NOON",3090528,12436,0,0,114791,0,0,85495,27,47,43,40,44,30,30,3303250
"517",3,1,9,0,523,0,3,8,1,6,7,3,10,3,"Sargodha","S.PUR NOON",3090528,12436,0,0,114791,0,0,85495,27,47,43,40,44,30,30,3303250
"518",3,1,9,0,524,0,3,8,1,6,8,3,0,3,"Sargodha","SAR-LUDEWALA",79612841,6553787,27004,1177581,334664,1635040,653,13070302,5144,49,47,47,44,30,30,102411219
"519",3,1,9,0,524,0,3,8,1,6,8,3,1,3,"Sargodha","SAR-LUDEWALA",1329768,8103,0,0,16819,0,0,107310,35,49,47,47,44,30,30,1462000
"520",3,1,9,0,524,0,3,8,1,6,8,3,2,3,"Sargodha","SAR-LUDEWALA",1329768,16206,0,0,16819,0,0,107310,35,49,47,47,44,30,30,1470103
"521",3,1,9,0,524,0,3,8,1,6,8,3,3,3,"Sargodha","SAR-LUDEWALA",1329768,35653,0,0,21865,0,0,139503,46,49,47,47,44,30,30,1526789
"522",3,1,9,0,524,0,3,8,1,6,8,3,4,3,"Sargodha","SAR-LUDEWALA",1329768,30899,0,0,21865,0,0,139503,46,49,47,47,44,30,30,1522035
"523",3,1,9,0,524,0,3,8,1,6,8,3,5,3,"Sargodha","SAR-LUDEWALA",1329768,30899,0,0,21865,0,0,139503,46,49,47,47,44,30,30,1522035
"524",3,1,9,0,524,0,3,8,1,6,8,3,6,3,"Sargodha","SAR-LUDEWALA",1329768,33708,0,0,21865,0,0,139503,46,49,47,47,44,30,30,1524844
"525",3,1,9,0,524,0,3,8,1,6,8,3,7,3,"Sargodha","SAR-LUDEWALA",1329768,33708,0,0,21865,0,0,139503,46,49,47,47,44,30,30,1524844
"526",3,1,9,0,524,0,3,8,1,6,8,3,8,3,"Sargodha","SAR-LUDEWALA",1329768,65732,0,0,21865,0,0,181354,60,49,47,47,44,30,30,1598719
"527",3,1,9,0,524,0,3,8,1,6,8,3,9,3,"Sargodha","SAR-LUDEWALA",1329768,65732,0,0,21865,0,0,181354,60,49,47,47,44,30,30,1598719
"528",3,1,9,0,524,0,3,8,1,6,8,3,10,3,"Sargodha","SAR-LUDEWALA",1329768,65732,0,0,21865,0,0,181354,60,49,47,47,44,30,30,1598719
"529",3,1,1,0,525,0,3,8,4,1,4,3,0,3,"Bhakkar","BEHAL",29669453,1673685,586,1164068,6796070,0,0,1310282,1271,36,35,30,33,30,30,40614144
"530",3,1,1,0,525,0,3,8,4,1,4,3,1,3,"Bhakkar","BEHAL",436905,2519,0,26280,78840,0,0,0,0,36,35,30,33,30,30,544544
"531",3,1,1,0,525,0,3,8,4,1,4,3,2,3,"Bhakkar","BEHAL",436905,5037,0,26280,78840,0,0,0,0,36,35,30,33,30,30,547062
"532",3,1,1,0,525,0,3,8,4,1,4,3,3,3,"Bhakkar","BEHAL",624774,11081,0,34164,78840,0,0,0,0,36,35,30,33,30,30,748859
"533",3,1,1,0,525,0,3,8,4,1,4,3,4,3,"Bhakkar","BEHAL",624774,9604,0,34164,78840,0,0,0,0,36,35,30,33,30,30,747382
"534",3,1,1,0,525,0,3,8,4,1,4,3,5,3,"Bhakkar","BEHAL",624774,9604,0,34164,78840,0,0,0,0,36,35,30,33,30,30,747382
"535",3,1,1,0,525,0,3,8,4,1,4,3,6,3,"Bhakkar","BEHAL",681572,10477,0,34164,78840,0,0,0,0,36,35,30,33,30,30,805053
"536",3,1,1,0,525,0,3,8,4,1,4,3,7,3,"Bhakkar","BEHAL",477101,10477,0,34164,78840,0,0,0,0,36,35,30,33,30,30,600582
"537",3,1,1,0,525,0,3,8,4,1,4,3,8,3,"Bhakkar","BEHAL",620231,20430,0,34164,78840,0,0,0,0,36,35,30,33,30,30,753665
"538",3,1,1,0,525,0,3,8,4,1,4,3,9,3,"Bhakkar","BEHAL",620231,20430,0,34164,78840,0,0,0,0,36,35,30,33,30,30,753665
"539",3,1,1,0,525,0,3,8,4,1,4,3,10,3,"Bhakkar","BEHAL",620231,20430,0,34164,78840,0,0,0,0,36,35,30,33,30,30,753665
"540",3,1,9,0,526,0,3,3,2,3,3,3,0,3,"Chiniot","BARANA",56804579,5064960,26395,1785077,24362326,409920,152,4759321,4283,38,34,30,31,30,30,93212578
"541",3,1,9,0,526,0,3,3,2,3,3,3,1,3,"Chiniot","BARANA",758835,0,0,0,63373,0,0,0,0,38,34,30,31,30,30,822208
"542",3,1,9,0,526,0,3,3,2,3,3,3,2,3,"Chiniot","BARANA",758835,0,0,0,63373,0,0,0,0,38,34,30,31,30,30,822208
"543",3,1,9,0,526,0,3,3,2,3,3,3,3,3,"Chiniot","BARANA",1085135,0,0,0,82385,0,0,0,0,38,34,30,31,30,30,1167520
"544",3,1,9,0,526,0,3,3,2,3,3,3,4,3,"Chiniot","BARANA",1085135,0,0,0,97500,0,0,0,0,38,34,30,31,30,30,1182635
"545",3,1,9,0,526,0,3,3,2,3,3,3,5,3,"Chiniot","BARANA",1085135,0,0,0,97500,0,0,0,0,38,34,30,31,30,30,1182635
"546",3,1,9,0,526,0,3,3,2,3,3,3,6,3,"Chiniot","BARANA",1522007,0,0,0,97500,0,0,0,0,38,34,30,31,30,30,1619507
"547",3,1,9,0,526,0,3,3,2,3,3,3,7,3,"Chiniot","BARANA",1065405,0,0,0,97500,0,0,0,0,38,34,30,31,30,30,1162905
"548",3,1,9,0,526,0,3,3,2,3,3,3,8,3,"Chiniot","BARANA",1065405,0,0,0,117000,0,0,0,0,38,34,30,31,30,30,1182405
"549",3,1,9,0,526,0,3,3,2,3,3,3,9,3,"Chiniot","BARANA",1385025,0,0,0,117000,0,0,0,0,38,34,30,31,30,30,1502025
"550",3,1,9,0,526,0,3,3,2,3,3,3,10,3,"Chiniot","BARANA",1385025,0,0,0,117000,0,0,0,0,38,34,30,31,30,30,1502025
"551",3,1,1,0,581,0,3,8,3,5,10,3,0,3,"Mianwali","WAN BUCHRAN",30140834,1564699,0,423222,36038752,0,0,4406192,4592,34,30,30,30,30,30,72573699
"552",3,1,1,0,581,0,3,8,3,5,10,3,1,3,"Mianwali","WAN BUCHRAN",1628046,0,0,0,0,0,0,0,0,34,30,30,30,30,30,1628046
"553",3,1,1,0,581,0,3,8,3,5,10,3,2,3,"Mianwali","WAN BUCHRAN",1628046,0,0,0,0,0,0,0,0,34,30,30,30,30,30,1628046
"554",3,1,1,0,581,0,3,8,3,5,10,3,3,3,"Mianwali","WAN BUCHRAN",2328105,0,0,0,0,0,0,0,0,34,30,30,30,30,30,2328105
"555",3,1,1,0,581,0,3,8,3,5,10,3,4,3,"Mianwali","WAN BUCHRAN",2328105,0,0,0,0,0,0,0,0,34,30,30,30,30,30,2328105
"556",3,1,1,0,581,0,3,8,3,5,10,3,5,3,"Mianwali","WAN BUCHRAN",2328105,0,0,0,0,0,0,0,0,34,30,30,30,30,30,2328105
"557",3,1,1,0,581,0,3,8,3,5,10,3,6,3,"Mianwali","WAN BUCHRAN",2539751,0,0,0,0,0,0,0,0,34,30,30,30,30,30,2539751
"558",3,1,1,0,581,0,3,8,3,5,10,3,7,3,"Mianwali","WAN BUCHRAN",1777826,0,0,0,0,0,0,0,0,34,30,30,30,30,30,1777826
"559",3,1,1,0,581,0,3,8,3,5,10,3,8,3,"Mianwali","WAN BUCHRAN",2311173,0,0,0,0,0,0,0,0,34,30,30,30,30,30,2311173
"560",3,1,1,0,581,0,3,8,3,5,10,3,9,3,"Mianwali","WAN BUCHRAN",2311173,0,0,0,0,0,0,0,0,34,30,30,30,30,30,2311173
"561",3,1,1,0,581,0,3,8,3,5,10,3,10,3,"Mianwali","WAN BUCHRAN",2311173,0,0,0,0,0,0,0,0,34,30,30,30,30,30,2311173
"562",3,1,9,0,585,0,3,8,1,6,9,3,0,3,"Sargodha","HEAD FAQIRIAN",52516753,3205400,245,2097286,2016155,0,0,4310459,3139,31,26,30,30,30,30,64146298
"563",3,1,9,0,585,0,3,8,1,6,9,3,1,3,"Sargodha","HEAD FAQIRIAN",804825,329,0,22776,9811,0,0,0,0,31,26,30,30,30,30,837741
"564",3,1,9,0,585,0,3,8,1,6,9,3,2,3,"Sargodha","HEAD FAQIRIAN",804825,657,0,22776,9811,0,0,0,0,31,26,30,30,30,30,838069
"565",3,1,9,0,585,0,3,8,1,6,9,3,3,3,"Sargodha","HEAD FAQIRIAN",1150901,1445,0,29609,12755,0,0,0,0,31,26,30,30,30,30,1194710
"566",3,1,9,0,585,0,3,8,1,6,9,3,4,3,"Sargodha","HEAD FAQIRIAN",1150901,1253,0,29609,12755,0,0,0,0,31,26,30,30,30,30,1194518
"567",3,1,9,0,585,0,3,8,1,6,9,3,5,3,"Sargodha","HEAD FAQIRIAN",1150901,1253,0,29609,12755,0,0,0,0,31,26,30,30,30,30,1194518
"568",3,1,9,0,585,0,3,8,1,6,9,3,6,3,"Sargodha","HEAD FAQIRIAN",1255527,1366,0,29609,12755,0,0,0,0,31,26,30,30,30,30,1299257
"569",3,1,9,0,585,0,3,8,1,6,9,3,7,3,"Sargodha","HEAD FAQIRIAN",878870,1366,0,29609,12755,0,0,0,0,31,26,30,30,30,30,922600
"570",3,1,9,0,585,0,3,8,1,6,9,3,8,3,"Sargodha","HEAD FAQIRIAN",1142529,2665,0,29609,12755,0,0,0,0,31,26,30,30,30,30,1187558
"571",3,1,9,0,585,0,3,8,1,6,9,3,9,3,"Sargodha","HEAD FAQIRIAN",1142529,2665,0,29609,12755,0,0,0,0,31,26,30,30,30,30,1187558
"572",3,1,9,0,585,0,3,8,1,6,9,3,10,3,"Sargodha","HEAD FAQIRIAN",1142529,2665,0,29609,12755,0,0,0,0,31,26,30,30,30,30,1187558
"573",3,1,2,0,595,0,3,3,1,2,14,1,0,3,"Faisalabad","CHAK  JHUMRA",112139924,6190267,13329,3981735,4188243,600294,210,21415578,4620,47,45,40,40,30,30,148529370
"574",3,1,2,0,595,0,3,3,1,2,14,1,1,3,"Faisalabad","CHAK  JHUMRA",2967012,1168,0,43800,0,0,0,550347,179,47,45,40,40,30,30,3562327
"575",3,1,2,0,595,0,3,3,1,2,14,1,2,3,"Faisalabad","CHAK  JHUMRA",2967012,2336,0,43800,0,0,0,550347,179,47,45,40,40,30,30,3563495
"576",3,1,2,0,595,0,3,3,1,2,14,1,3,3,"Faisalabad","CHAK  JHUMRA",4242825,5139,0,56940,0,0,0,715451,233,47,45,40,40,30,30,5020355
"577",3,1,2,0,595,0,3,3,1,2,14,1,4,3,"Faisalabad","CHAK  JHUMRA",4242825,4454,0,56940,0,0,0,715451,233,47,45,40,40,30,30,5019670
"578",3,1,2,0,595,0,3,3,1,2,14,1,5,3,"Faisalabad","CHAK  JHUMRA",4242825,4454,0,56940,0,0,0,715451,233,47,45,40,40,30,30,5019670
"579",3,1,2,0,595,0,3,3,1,2,14,1,6,3,"Faisalabad","CHAK  JHUMRA",4628538,4859,0,56940,0,0,0,715451,233,47,45,40,40,30,30,5405788
"580",3,1,2,0,595,0,3,3,1,2,14,1,7,3,"Faisalabad","CHAK  JHUMRA",3762275,4707,0,56940,0,0,0,715451,233,47,45,40,40,30,30,4539373
"581",3,1,2,0,595,0,3,3,1,2,14,1,8,3,"Faisalabad","CHAK  JHUMRA",4890956,9179,0,56940,0,0,0,930087,303,47,45,40,40,30,30,5887162
"582",3,1,2,0,595,0,3,3,1,2,14,1,9,3,"Faisalabad","CHAK  JHUMRA",4890956,9179,0,56940,0,0,0,930087,303,47,45,40,40,30,30,5887162
"583",3,1,2,0,595,0,3,3,1,2,14,1,10,3,"Faisalabad","CHAK  JHUMRA",4890956,9179,0,56940,0,0,0,930087,303,47,45,40,40,30,30,5887162
"584",3,1,9,0,597,0,3,8,2,4,4,2,0,3,"Khushab","NOOR PUT SETHI",5677567,597049,0,18022,31615,0,0,4194291,2546,30,30,30,30,30,30,10518544
"585",3,1,9,0,597,0,3,8,2,4,4,2,1,3,"Khushab","NOOR PUT SETHI",228117,658,35,7694,18722,0,0,0,0,30,30,30,30,30,30,255226
"586",3,1,9,0,597,0,3,8,2,4,4,2,2,3,"Khushab","NOOR PUT SETHI",228117,1315,35,7694,18722,0,0,0,0,30,30,30,30,30,30,255883
"587",3,1,9,0,597,0,3,8,2,4,4,2,3,3,"Khushab","NOOR PUT SETHI",296552,2630,46,10002,24339,0,0,0,0,30,30,30,30,30,30,333569
"588",3,1,9,0,597,0,3,8,2,4,4,2,4,3,"Khushab","NOOR PUT SETHI",444828,3419,68,15003,36508,0,0,0,0,30,30,30,30,30,30,499826
"589",3,1,9,0,597,0,3,8,2,4,4,2,5,3,"Khushab","NOOR PUT SETHI",444828,3419,68,15003,36508,0,0,0,0,30,30,30,30,30,30,499826
"590",3,1,9,0,597,0,3,8,2,4,4,2,6,3,"Khushab","NOOR PUT SETHI",444828,3419,68,15003,36508,0,0,0,0,30,30,30,30,30,30,499826
"591",3,1,9,0,597,0,3,8,2,4,4,2,7,3,"Khushab","NOOR PUT SETHI",311379,3419,68,15003,36508,0,0,0,0,30,30,30,30,30,30,366377
"592",3,1,9,0,597,0,3,8,2,4,4,2,8,3,"Khushab","NOOR PUT SETHI",311379,5129,68,15003,36508,0,0,0,0,30,30,30,30,30,30,368087
"593",3,1,9,0,597,0,3,8,2,4,4,2,9,3,"Khushab","NOOR PUT SETHI",311379,5129,68,15003,36508,0,0,0,0,30,30,30,30,30,30,368087
"594",3,1,9,0,597,0,3,8,2,4,4,2,10,3,"Khushab","NOOR PUT SETHI",311379,5129,68,15003,36508,0,0,0,0,30,30,30,30,30,30,368087
"595",3,1,9,0,598,0,3,8,2,4,5,2,0,3,"Khushab","QUAID ABAD",44246582,3529535,1727,889745,14002742,0,0,11294336,4254,47,45,40,40,30,30,73964667
"596",3,1,9,0,598,0,3,8,2,4,5,2,1,3,"Khushab","QUAID ABAD",1439487,2319,0,28908,480749,0,0,107310,35,47,45,40,40,30,30,2058773
"597",3,1,9,0,598,0,3,8,2,4,5,2,2,3,"Khushab","QUAID ABAD",1439487,5114,0,28908,480749,0,0,107310,35,47,45,40,40,30,30,2061568
"598",3,1,9,0,598,0,3,8,2,4,5,2,3,3,"Khushab","QUAID ABAD",2058465,11059,0,37580,624973,0,0,139503,46,47,45,40,40,30,30,2871580
"599",3,1,9,0,598,0,3,8,2,4,5,2,4,3,"Khushab","QUAID ABAD",2058465,9585,0,37580,624973,0,0,139503,46,47,45,40,40,30,30,2870106
"600",3,1,9,0,598,0,3,8,2,4,5,2,5,3,"Khushab","QUAID ABAD",2058465,10410,0,37580,624973,0,0,139503,46,47,45,40,40,30,30,2870931
"601",3,1,9,0,598,0,3,8,2,4,5,2,6,3,"Khushab","QUAID ABAD",2245596,11132,0,37580,624973,0,0,139503,46,47,45,40,40,30,30,3058784
"602",3,1,9,0,598,0,3,8,2,4,5,2,7,3,"Khushab","QUAID ABAD",1871810,12498,0,37580,624973,0,0,139503,46,47,45,40,40,30,30,2686364
"603",3,1,9,0,598,0,3,8,2,4,5,2,8,3,"Khushab","QUAID ABAD",2433353,24372,0,37580,624973,0,0,181354,60,47,45,40,40,30,30,3301632
"604",3,1,9,0,598,0,3,8,2,4,5,2,9,3,"Khushab","QUAID ABAD",2433353,24372,0,37580,624973,0,0,181354,60,47,45,40,40,30,30,3301632
"605",3,1,9,0,598,0,3,8,2,4,5,2,10,3,"Khushab","QUAID ABAD",2433353,24372,0,37580,624973,0,0,181354,60,47,45,40,40,30,30,3301632
"606",3,1,9,0,601,0,3,8,1,6,10,1,0,3,"Sargodha","TALIB WALA",108534371,15171172,95162,1921625,3461686,8399120,3340,33338366,6409,47,41,35,35,30,30,170921502
"607",3,1,9,0,601,0,3,8,1,6,10,1,1,3,"Sargodha","TALIB WALA",2187870,7335,0,12264,11213,0,0,214620,70,47,41,35,35,30,30,2433302
"608",3,1,9,0,601,0,3,8,1,6,10,1,2,3,"Sargodha","TALIB WALA",2187870,15277,0,12264,11213,0,0,214620,70,47,41,35,35,30,30,2441244
"609",3,1,9,0,601,0,3,8,1,6,10,1,3,3,"Sargodha","TALIB WALA",3169419,41201,0,15943,14577,0,0,279006,91,47,41,35,35,30,30,3520146
"610",3,1,9,0,601,0,3,8,1,6,10,1,4,3,"Sargodha","TALIB WALA",3169419,35708,0,15943,14577,0,0,279006,91,47,41,35,35,30,30,3514653
"611",3,1,9,0,601,0,3,8,1,6,10,1,5,3,"Sargodha","TALIB WALA",3169419,36761,0,15943,14577,0,0,279006,91,47,41,35,35,30,30,3515706
"612",3,1,9,0,601,0,3,8,1,6,10,1,6,3,"Sargodha","TALIB WALA",3450930,45988,0,15943,14577,0,0,279006,91,47,41,35,35,30,30,3806444
"613",3,1,9,0,601,0,3,8,1,6,10,1,7,3,"Sargodha","TALIB WALA",2079888,43559,0,15943,14577,0,0,279006,91,47,41,35,35,30,30,2432973
"614",3,1,9,0,601,0,3,8,1,6,10,1,8,3,"Sargodha","TALIB WALA",2770098,84940,0,15943,14577,0,0,362708,120,47,41,35,35,30,30,3248266
"615",3,1,9,0,601,0,3,8,1,6,10,1,9,3,"Sargodha","TALIB WALA",2770098,84940,0,15943,14577,0,0,362708,120,47,41,35,35,30,30,3248266
"616",3,1,9,0,601,0,3,8,1,6,10,1,10,3,"Sargodha","TALIB WALA",2770098,84940,0,15943,14577,0,0,362708,120,47,41,35,35,30,30,3248266
"617",3,1,2,0,618,0,3,3,1,2,15,1,0,3,"Faisalabad","FACTORY AREA",159989134,47570162,795397,16147516,0,5262006,1805,57242882,14010,45,42,35,30,30,30,287007097
"618",3,1,2,0,618,0,3,3,1,2,15,1,1,3,"Faisalabad","FACTORY AREA",7715808,17177,42048,285576,0,0,0,459900,148,45,42,35,30,30,30,8520509
"619",3,1,2,0,618,0,3,3,1,2,15,1,2,3,"Faisalabad","FACTORY AREA",7715808,42961,42048,285576,0,0,0,459900,148,45,42,35,30,30,30,8546293
"620",3,1,2,0,618,0,3,3,1,2,15,1,3,3,"Faisalabad","FACTORY AREA",7715808,98521,42048,285576,0,0,0,597870,192,45,42,35,30,30,30,8739823
"621",3,1,2,0,618,0,3,3,1,2,15,1,4,3,"Faisalabad","FACTORY AREA",7715808,85385,42048,285576,0,0,0,597870,192,45,42,35,30,30,30,8726687
"622",3,1,2,0,618,0,3,3,1,2,15,1,5,3,"Faisalabad","FACTORY AREA",7715808,100303,42048,285576,0,0,0,597870,192,45,42,35,30,30,30,8741605
"623",3,1,2,0,618,0,3,3,1,2,15,1,6,3,"Faisalabad","FACTORY AREA",7715808,111223,42048,285576,0,0,0,597870,192,45,42,35,30,30,30,8752525
"624",3,1,2,0,618,0,3,3,1,2,15,1,7,3,"Faisalabad","FACTORY AREA",7715808,99987,42048,285576,0,0,0,597870,192,45,42,35,30,30,30,8741289
"625",3,1,2,0,618,0,3,3,1,2,15,1,8,3,"Faisalabad","FACTORY AREA",7715808,194974,42048,285576,0,0,0,777231,250,45,42,35,30,30,30,9015637
"626",3,1,2,0,618,0,3,3,1,2,15,1,9,3,"Faisalabad","FACTORY AREA",7715808,194974,42048,285576,0,0,0,777231,250,45,42,35,30,30,30,9015637
"627",3,1,2,0,618,0,3,3,1,2,15,1,10,3,"Faisalabad","FACTORY AREA",7715808,194974,42048,285576,0,0,0,777231,250,45,42,35,30,30,30,9015637
"628",3,1,2,0,641,0,3,3,2,3,4,2,0,3,"Chiniot","CHINIOT",142331854,16206485,346943,6397920,50409118,4505552,1653,32764206,22689,41,40,35,35,30,30,252962078
"629",3,1,2,0,641,0,3,3,2,3,4,2,1,3,"Chiniot","CHINIOT",3643094,4161,0,29784,1890758,0,0,209255,68,41,40,35,35,30,30,5777052
"630",3,1,2,0,641,0,3,3,2,3,4,2,2,3,"Chiniot","CHINIOT",3644123,8322,0,29784,1890758,0,0,209255,68,41,40,35,35,30,30,5782242
"631",3,1,2,0,641,0,3,3,2,3,4,2,3,3,"Chiniot","CHINIOT",5210873,18308,0,38719,2457986,0,0,272031,88,41,40,35,35,30,30,7997917
"632",3,1,2,0,641,0,3,3,2,3,4,2,4,3,"Chiniot","CHINIOT",5210873,15867,0,38719,2457986,0,0,272031,88,41,40,35,35,30,30,7995476
"633",3,1,2,0,641,0,3,3,2,3,4,2,5,3,"Chiniot","CHINIOT",5210873,15867,0,38719,2457986,0,0,272031,88,41,40,35,35,30,30,7995476
"634",3,1,2,0,641,0,3,3,2,3,4,2,6,3,"Chiniot","CHINIOT",5684385,17310,0,38719,2457986,0,0,272031,88,41,40,35,35,30,30,8470431
"635",3,1,2,0,641,0,3,3,2,3,4,2,7,3,"Chiniot","CHINIOT",3980630,17310,0,38719,2457986,0,0,272031,88,41,40,35,35,30,30,6766676
"636",3,1,2,0,641,0,3,3,2,3,4,2,8,3,"Chiniot","CHINIOT",5174819,33754,0,38719,2457986,0,0,353641,114,41,40,35,35,30,30,8058919
"637",3,1,2,0,641,0,3,3,2,3,4,2,9,3,"Chiniot","CHINIOT",5174819,33754,0,38719,2457986,0,0,353641,114,41,40,35,35,30,30,8058919
"638",3,1,2,0,641,0,3,3,2,3,4,2,10,3,"Chiniot","CHINIOT",5174819,33754,0,38719,2457986,0,0,353641,114,41,40,35,35,30,30,8058919
"639",3,1,2,0,648,0,3,3,1,2,16,3,0,5,"Faisalabad","SITARA CHEMICAL",0,0,0,0,0,0,0,25661520,10080,30,30,30,30,30,30,25661520
"640",3,1,2,0,648,0,3,3,1,2,16,3,1,5,"Faisalabad","SITARA CHEMICAL",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"641",3,1,2,0,648,0,3,3,1,2,16,3,2,5,"Faisalabad","SITARA CHEMICAL",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"642",3,1,2,0,648,0,3,3,1,2,16,3,3,5,"Faisalabad","SITARA CHEMICAL",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"643",3,1,2,0,648,0,3,3,1,2,16,3,4,5,"Faisalabad","SITARA CHEMICAL",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"644",3,1,2,0,648,0,3,3,1,2,16,3,5,5,"Faisalabad","SITARA CHEMICAL",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"645",3,1,2,0,648,0,3,3,1,2,16,3,6,5,"Faisalabad","SITARA CHEMICAL",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"646",3,1,2,0,648,0,3,3,1,2,16,3,7,5,"Faisalabad","SITARA CHEMICAL",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"647",3,1,2,0,648,0,3,3,1,2,16,3,8,5,"Faisalabad","SITARA CHEMICAL",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"648",3,1,2,0,648,0,3,3,1,2,16,3,9,5,"Faisalabad","SITARA CHEMICAL",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"649",3,1,2,0,648,0,3,3,1,2,16,3,10,5,"Faisalabad","SITARA CHEMICAL",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"650",3,1,2,0,649,0,3,3,1,2,17,3,0,5,"Faisalabad","M.T.M. MILLS",0,0,0,0,0,0,0,9278400,7480,30,30,30,30,30,30,9278400
"651",3,1,2,0,649,0,3,3,1,2,17,3,1,5,"Faisalabad","M.T.M. MILLS",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"652",3,1,2,0,649,0,3,3,1,2,17,3,2,5,"Faisalabad","M.T.M. MILLS",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
"653",3,1,2,0,649,0,3,3,1,2,17,3,3,5,"Faisalabad","M.T.M. MILLS",0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0
