"area_code","power_market","load_center","transient_grid_flag","grid_no","proposed_grid_no","province","division","district","area","sub_area","area_type","year","consumer_type","name_of_area","name_of_sub_area","domestic","commercial","public_light","small_industry","public_tube_well","bulk","bulk_demand","medium_large_industry","medium_large_industry_demand","domestic_load_factor","commercial_load_factor","small_industry_load_factor","public_tube_well_load_factor","small_industry_coincidence_factor","public_tube_well_coincidence_factor"
3,1,9,0,16,0,3,3,3,3,1,3,0,3,"Jhang","BHAMB",90180728,5628258,799,2294195,79663142,11997,15,4682691,9944,34,33,30,30,30,30
3,1,9,0,16,0,3,3,3,3,1,3,1,3,"Jhang","BHAMB",17644392,16556,0,105120,12751056,0,0,346020,90,34,33,30,30,30,30
3,1,9,0,16,0,3,3,3,3,1,3,2,3,"Jhang","BHAMB",17644392,37843,0,105120,12751056,0,0,553413,180,34,33,30,30,30,30
3,1,9,0,16,0,3,3,3,3,1,3,3,3,"Jhang","BHAMB",17644392,62441,0,105120,12751056,0,0,553413,180,34,33,30,30,30,30
3,1,9,0,16,0,3,3,3,3,1,3,4,3,"Jhang","BHAMB",17644392,63135,0,105120,12751056,0,0,719437,234,34,33,30,30,30,30
3,1,9,0,16,0,3,3,3,3,1,3,5,3,"Jhang","BHAMB",17644392,72154,0,105120,12751056,0,0,719437,234,34,33,30,30,30,30
3,1,9,0,16,0,3,3,3,3,1,3,6,3,"Jhang","BHAMB",17644392,59035,0,105120,12751056,0,0,719437,234,34,33,30,30,30,30
3,1,9,0,16,0,3,3,3,3,1,3,7,3,"Jhang","BHAMB",17644392,68875,0,105120,12751056,0,0,719437,234,34,33,30,30,30,30
3,1,9,0,16,0,3,3,3,3,1,3,8,3,"Jhang","BHAMB",17644392,153492,0,105120,12751056,0,0,719437,234,34,33,30,30,30,30
3,1,9,0,16,0,3,3,3,3,1,3,9,3,"Jhang","BHAMB",17644392,153492,0,105120,12751056,0,0,935268,304,34,33,30,30,30,30
3,1,9,0,16,0,3,3,3,3,1,3,10,3,"Jhang","BHAMB",17644392,153492,0,105120,12751056,0,0,935268,304,34,33,30,30,30,30
3,1,2,0,28,0,3,3,1,2,1,1,0,3,"Faisalabad","CHINIOT ROAD",155117106,17059170,275262,9121484,119311,2682519,1306,261773348,43564,45,40,35,30,30,30
3,1,2,0,28,0,3,3,1,2,1,1,1,3,"Faisalabad","CHINIOT ROAD",37238760,22119,0,77088,0,0,0,1226400,400,45,40,35,30,30,30
3,1,2,0,28,0,3,3,1,2,1,1,2,3,"Faisalabad","CHINIOT ROAD",37238760,48662,0,77088,0,0,0,1594320,520,45,40,35,30,30,30
3,1,2,0,28,0,3,3,1,2,1,1,3,3,"Faisalabad","CHINIOT ROAD",37238760,42173,0,77088,0,0,0,1992900,650,45,40,35,30,30,30
3,1,2,0,28,0,3,3,1,2,1,1,4,3,"Faisalabad","CHINIOT ROAD",37238760,42173,0,77088,0,0,0,2391480,780,45,40,35,30,30,30
3,1,2,0,28,0,3,3,1,2,1,1,5,3,"Faisalabad","CHINIOT ROAD",37238760,46007,0,77088,0,0,0,2391480,780,45,40,35,30,30,30
3,1,2,0,28,0,3,3,1,2,1,1,6,3,"Faisalabad","CHINIOT ROAD",37238760,38263,0,77088,0,0,0,3188640,1040,45,40,35,30,30,30
3,1,2,0,28,0,3,3,1,2,1,1,7,3,"Faisalabad","CHINIOT ROAD",37238760,74614,0,77088,0,0,0,4145232,1352,45,40,35,30,30,30
3,1,2,0,28,0,3,3,1,2,1,1,8,3,"Faisalabad","CHINIOT ROAD",37238760,74614,0,77088,0,0,0,4145232,1352,45,40,35,30,30,30
3,1,2,0,28,0,3,3,1,2,1,1,9,3,"Faisalabad","CHINIOT ROAD",37238760,74614,0,77088,0,0,0,4145232,1352,45,40,35,30,30,30
3,1,2,0,28,0,3,3,1,2,1,1,10,3,"Faisalabad","CHINIOT ROAD",37238760,74614,0,77088,0,0,0,4145232,1352,45,40,35,30,30,30
3,1,2,0,47,0,3,3,4,7,1,1,0,3,"T.T.Singh","GOJRA",197510201,14781518,54901,9999223,14869047,53131,14,62508908,7263,45,40,35,32,30,30
3,1,2,0,47,0,3,3,4,7,1,1,1,3,"T.T.Singh","GOJRA",8473110,16863,0,59568,398054,0,0,912135,297,45,40,35,32,30,30
3,1,2,0,47,0,3,3,4,7,1,1,2,3,"T.T.Singh","GOJRA",8473110,33726,0,59568,398054,0,0,912135,297,45,40,35,32,30,30
3,1,2,0,47,0,3,3,4,7,1,1,3,3,"T.T.Singh","GOJRA",8473110,74197,0,59568,517470,0,0,1185776,386,45,40,35,32,30,30
3,1,2,0,47,0,3,3,4,7,1,1,4,3,"T.T.Singh","GOJRA",8473110,64304,0,59568,517470,0,0,1185776,386,45,40,35,32,30,30
3,1,2,0,47,0,3,3,4,7,1,1,5,3,"T.T.Singh","GOJRA",8473110,64304,0,59568,517470,0,0,1185776,386,45,40,35,32,30,30
3,1,2,0,47,0,3,3,4,7,1,1,6,3,"T.T.Singh","GOJRA",8473110,70150,0,59568,517470,0,0,1185776,386,45,40,35,32,30,30
3,1,2,0,47,0,3,3,4,7,1,1,7,3,"T.T.Singh","GOJRA",8473110,70150,0,59568,517470,0,0,1185776,386,45,40,35,32,30,30
3,1,2,0,47,0,3,3,4,7,1,1,8,3,"T.T.Singh","GOJRA",8473110,136793,0,59568,517470,0,0,1541509,502,45,40,35,32,30,30
3,1,2,0,47,0,3,3,4,7,1,1,9,3,"T.T.Singh","GOJRA",8473110,136793,0,59568,517470,0,0,1541509,502,45,40,35,32,30,30
3,1,2,0,47,0,3,3,4,7,1,1,10,3,"T.T.Singh","GOJRA",8473110,136793,0,59568,517470,0,0,1541509,502,45,40,35,32,30,30
3,1,2,0,61,0,3,3,3,3,2,3,0,3,"Jhang","HAVELI B.SHAH",47166985,3982747,0,1059443,21912849,224177,175,6403871,5346,33,30,30,30,30,30
3,1,2,0,61,0,3,3,3,3,2,3,1,3,"Jhang","HAVELI B.SHAH",3684456,11443,0,27156,518592,0,0,45990,15,33,30,30,30,30,30
3,1,2,0,61,0,3,3,3,3,2,3,2,3,"Jhang","HAVELI B.SHAH",3684456,22886,0,27156,518592,0,0,45990,15,33,30,30,30,30,30
3,1,2,0,61,0,3,3,3,3,2,3,3,3,"Jhang","HAVELI B.SHAH",3684456,50348,0,27156,674170,0,0,59787,20,33,30,30,30,30,30
3,1,2,0,61,0,3,3,3,3,2,3,4,3,"Jhang","HAVELI B.SHAH",3684456,43635,0,27156,674170,0,0,59787,20,33,30,30,30,30,30
3,1,2,0,61,0,3,3,3,3,2,3,5,3,"Jhang","HAVELI B.SHAH",3684456,43635,0,27156,674170,0,0,59787,20,33,30,30,30,30,30
3,1,2,0,61,0,3,3,3,3,2,3,6,3,"Jhang","HAVELI B.SHAH",3684456,47602,0,27156,674170,0,0,59787,20,33,30,30,30,30,30
3,1,2,0,61,0,3,3,3,3,2,3,7,3,"Jhang","HAVELI B.SHAH",3684456,47602,0,27156,674170,0,0,59787,20,33,30,30,30,30,30
3,1,2,0,61,0,3,3,3,3,2,3,8,3,"Jhang","HAVELI B.SHAH",3684456,92824,0,27156,674170,0,0,77723,26,33,30,30,30,30,30
3,1,2,0,61,0,3,3,3,3,2,3,9,3,"Jhang","HAVELI B.SHAH",3684456,92824,0,27156,674170,0,0,77723,26,33,30,30,30,30,30
3,1,2,0,61,0,3,3,3,3,2,3,10,3,"Jhang","HAVELI B.SHAH",3684456,92824,0,27156,674170,0,0,77723,26,33,30,30,30,30,30
3,1,2,0,73,0,3,3,1,2,2,2,0,3,"Faisalabad","JARANWALA",184041596,14457909,281117,5257127,28470442,92740,26,37207031,8607,45,42,30,33,35,30
3,1,2,0,73,0,3,3,1,2,2,2,1,3,"Faisalabad","JARANWALA",4401900,5585,0,92856,236870,0,0,275940,90,45,42,30,33,35,30
3,1,2,0,73,0,3,3,1,2,2,2,2,3,"Faisalabad","JARANWALA",4401900,11169,0,92856,236870,0,0,275940,90,45,42,30,33,35,30
