"area_code","power_market","load_center","transient_grid_flag","grid_no","proposed_grid_no","province","division","district","area","sub_area","area_type","year","consumer_type","name_of_area","name_of_sub_area","domestic","commercial","public_light","small_industry","public_tube_well","bulk","bulk_demand","medium_large_industry","medium_large_industry_demand","domestic_load_factor","commercial_load_factor","small_industry_load_factor","public_tube_well_load_factor","small_industry_coincidence_factor","public_tube_well_coincidence_factor"
6,1,6,0,744,0,0,5,1,0,0,3,0,3,"D I Khan","Chashma",8277532,393951,0,169211,583082,0,0,848422,242,49,48,45,30,0,0
6,1,6,0,1004,0,2,1,3,12,1,3,0,5,"Villages","Cherat Cement",0,0,0,0,0,0,0,60244560,17193,35,30,45,30,0,0
6,1,6,0,463,0,2,6,6,1,1,2,0,3,"Chitral","Chitral H/P",1537131,165365,0,8837,0,0,0,0,0,35,30,45,30,0,0
6,1,6,0,717,0,2,7,2,1,1,1,0,5,"Huripur","Consumer GS",0,0,0,0,0,0,0,130471200,37235,35,30,45,30,0,0
6,1,6,0,34,0,2,5,1,1,1,1,0,3,"D.I.Khan","D.I KHAN",170692339,17629642,1580,2453581,344163,7927181,2262,23204205,6622,42,38,40,30,0,0
6,1,6,0,258,0,2,6,3,13,1,3,0,3,"Daggar","Daggar",105021133,8233246,0,1892494,333846,0,0,56385992,16092,40,36,45,30,0,0
6,1,6,0,865,0,2,1,1,9,1,3,0,3,"Peshawar","Dalazak",58071689,4921884,3311,225925,35817,0,0,4080608,1165,23,30,35,30,0,0
6,1,6,0,262,0,2,6,5,1,1,2,0,3,"Dargai","Dargai",105461905,9909655,39116,916219,2675691,870279,248,78353045,22361,60,60,45,30,0,0
6,1,6,0,830,0,2,6,6,1,1,2,0,3,"Chitral","Darosh",9509564,763501,0,30640,0,0,0,0,0,40,40,40,60,0,0
6,1,6,0,625,0,2,6,2,2,1,2,0,3,"Dir","Dir",40575112,2537816,0,110988,0,0,0,242594,69,50,50,45,30,0,0
6,1,6,0,1100,0,2,2,2,0,0,3,0,3,"Swabi","Dobian",35488083,1022683,350,375328,270951,0,0,820491,234,26,20,20,30,0,0
6,1,6,0,804,0,2,4,1,5,1,3,0,3,"Domail","Domail",48298088,1937857,0,1019270,746990,9599,3,6308954,1801,14,35,25,40,0,0
6,1,6,0,464,0,2,5,1,5,1,3,0,3,"Villages","Draban",17050250,561297,0,172323,22931,0,0,517763,148,30,33,45,30,0,0
6,1,6,0,627,0,2,2,2,9,1,3,0,3,"Gadoon Swabi","Gadoon Amazai",29638920,1530072,10178,808869,734362,0,0,120065692,34265,12,17,15,15,0,0
6,1,6,0,678,0,2,6,6,1,1,2,0,3,"Chitral","Garam Chashma P/H",113871,0,0,0,0,0,0,0,0,12,12,45,30,0,0
6,1,6,0,1092,0,2,5,1,0,0,1,0,3,"D I Khan","Gomal University",13202557,1137453,0,261042,228968,0,0,3876478,1106,29,30,45,30,0,0
6,1,6,0,694,0,2,3,1,4,1,3,0,3,"Kohat","Gumbat",29066525,816963,0,140434,848600,0,0,188414,54,24,22,15,15,0,0
6,1,6,0,783,0,2,3,3,4,1,3,0,3,"Karak","Gurguri",4883704,124385,0,4154,24997,0,0,0,0,21,20,20,20,0,0
6,1,6,0,282,0,2,3,2,2,1,2,0,3,"Hangu","Hangu",57671448,4782402,990,461615,278369,1028534,294,1565169,447,30,31,30,30,0,0
6,1,6,0,59,0,2,7,2,1,1,1,0,3,"Haripur","Haripur",155648066,22817313,576775,1712824,1826778,9257923,2642,20132625,5746,58,66,45,45,0,0
6,1,6,0,283,0,2,7,2,1,2,1,0,3,"Huripur","Haripur",31966544,3131218,38849,378908,181943,29094,8,2311908,660,48,61,45,30,0,0
6,1,6,0,638,0,2,7,2,2,1,2,0,3,"Hattar","Hattar",21023600,2579148,0,910641,72186,0,0,387085231,110470,70,70,70,70,0,0
6,1,6,0,518,0,2,7,1,5,1,2,0,3,"Hattian","Hattian",0,0,0,0,0,54678240,15605,0,0,65,65,60,60,0,0
6,1,6,0,286,0,2,7,1,7,1,2,0,3,"Havalian","Havelian",4632969,835228,0,66764,33351,2472965,706,560737,160,33,30,45,30,0,0
6,1,6,0,834,0,2,1,1,3,1,2,0,3,"Peshawar","Hayatabad",101819869,5945423,673360,20407,0,0,0,14801618,4224,34,30,45,35,0,0
6,1,6,0,901,0,2,2,1,5,1,2,0,3,"Hussai","Hussai",114174300,6209362,0,2827290,2249848,0,0,9550625,2726,36,35,45,30,0,0
6,1,6,0,757,0,2,2,1,8,1,3,0,3,"Mardan","Jalala",130121043,15615748,0,2347366,712816,0,0,14651938,4181,32,30,45,30,0,0
6,1,6,0,70,0,2,1,1,1,1,2,0,3,"Jamrud","Jamrud",63653453,21449918,1002974,2609657,27795,0,0,206170250,58839,75,60,50,30,0,0
6,1,6,0,68,0,2,1,3,10,1,2,0,3,"Jehangira","Jehangira",93311342,12040143,122087,4033943,10514078,548494,157,52643556,15024,50,56,48,30,0,0
6,1,6,0,831,0,2,6,6,1,1,2,0,3,"Chitral","Jutilasht",14759453,2183256,0,40740,0,0,0,147561,42,20,18,45,30,0,0
6,1,6,0,98,0,2,3,3,1,1,2,0,3,"Karak","Karak",73614218,4118752,0,301313,907724,0,0,2254643,643,19,27,28,24,0,0
6,1,6,0,906,0,2,2,1,6,1,3,0,3,"Mardan","Katlang",40802422,2404011,0,812073,407959,0,0,2152674,614,35,55,52,40,0,0
6,1,6,0,657,0,2,1,3,6,1,3,0,3,"Nowshera","Kheshki",0,0,0,0,7807160,0,0,0,0,20,20,45,42,0,0
6,1,6,0,1172,0,2,3,1,13,1,3,0,3,"Havalian","Kholian Bala Havelia",54162399,7622696,84555,524962,58069,333900,95,3746367,1069,10,10,10,12,0,0
6,1,6,0,877,0,2,6,1,6,1,3,0,3,"Khwaza Khela","Khwaza Khela",118093644,8624030,1368,789625,39597,0,0,3280841,936,38,43,45,30,0,0
6,1,6,0,111,0,2,3,1,1,1,1,0,3,"Kohat","Kohat",117256726,19867875,137638,1090357,2928525,5747628,1640,15397087,4394,32,38,33,30,0,0
6,1,6,0,311,0,2,3,1,1,1,1,0,3,"Kohat","Kohat",3462729,626975,0,5871,0,1e+05,29,0,0,32,38,33,30,0,0
6,1,6,0,714,0,2,3,1,1,3,1,0,5,"Kohat","Kohat Cement",0,0,0,0,0,0,0,125066304,35692,35,30,45,30,0,0
6,1,6,0,1054,0,2,3,1,0,0,2,0,3,"Kohat","Kotal Town Kohat",50200579,6332390,42506,403603,155219,15981952,4561,1485635,424,40,38,60,60,0,0
6,1,6,0,466,0,2,5,1,2,1,2,0,3,"Kulachi","Kulachi",20900744,470370,0,236857,25898,0,0,0,0,25,30,45,30,0,0
6,1,6,0,312,0,2,4,1,4,1,3,0,3,"Bannu","Kuram Garhi",11552240,466299,0,60742,14526,0,0,929757,265,15,10,30,30,0,0
6,1,6,0,699,0,2,4,1,1,1,3,0,3,"Bannu","Kurram Garhi P/H",3454574,155081,0,17364,16322,0,0,2700,1,15,15,25,30,0,0
6,1,6,0,460,0,2,3,2,5,1,3,0,3,"Lachi","Lachi",40112033,1513107,0,419964,670752,39049,11,2320045,662,28,20,20,30,0,0
6,1,6,0,716,0,2,1,3,1,5,1,0,5,"Nowshera","Locomotive",0,0,0,0,0,0,0,1880640,537,20,20,20,30,0,0
6,1,6,0,896,0,2,6,1,5,1,3,0,3,"Swat","Madyan",24402506,1572611,0,40098,1151,0,0,205879,59,45,40,30,30,0,0
6,1,6,0,128,0,2,7,3,1,1,1,0,3,"Mansehra","Mansehra",167605396,33999358,143330,2963483,47900,2447248,698,14980726,4275,56,50,30,40,0,0
6,1,6,0,129,0,2,2,1,1,1,1,0,3,"Mardan","Mardan-1",116197455,24559610,1392729,2017012,1012108,420779,120,27938352,7973,50,61,50,50,0,0
6,1,6,0,693,0,2,2,1,1,1,1,0,3,"Mardan","Mardan-2",91510253,16405384,722859,2616175,390392,3926242,1121,3685487,1052,42,40,40,45,0,0
6,1,6,0,1173,0,2,2,1,1,1,1,0,3,"Mardan","Mardan-3",25227581,3260747,134902,254749,7422,0,0,0,0,12,12,45,30,0,0
6,1,6,0,324,0,2,1,1,14,1,3,0,3,"Peshawar","Mattani",23105361,1140819,18944,73990,1296610,0,0,571,0,7,35,15,30,56,80
6,1,6,0,137,0,2,7,1,14,1,3,0,3,"Villages","Muree",13507586,683619,0,237,0,0,0,189000,54,45,36,45,30,0,0
6,1,6,0,473,0,2,7,1,2,1,1,0,3,"Muzafar abad","Muzafar Abad",0,0,0,0,0,238114720,67955,0,0,77,76,75,75,20,20
6,1,6,0,857,0,2,7,1,14,1,3,0,3,"Nathia Gali","Nathia Gali",11403102,2179421,37644,13837,0,1486900,424,62503,18,40,42,50,30,0,0
